貨號,名稱,架位,庫存
9781586179847,The Beautiful Story of the Bible,5AQ2F,33
9780142410387,The BFG,"	5AQ4D",9
9780385751537,The Boy in the Striped Pajamas,5AQ5C,0
9780385751896,The Boy in the Striped Pajamas (Movie Ti,5AQ1E,2
9780198326762,The Boy in the Striped Pyjamas,5AQ1B,1
9781909531192,The Boy in the Striped Pyjamas,5AQ1B,1
9781869612771,The Boy Who Cried Wolf,5AQ1C,10
9780375867934,The City of Ember (GN),5AQ3D,2
9781474915007,The Cogheart Adventures #1: Cogheart,5AQ1E,3
9781474915007,The Cogheart Adventures #1: Cogheart,5AQ1F,20
9780194249270,The Curious Case of Benjamin Button & Ot,5AQ1D,1
1400032717,The Curious Incident of The Dog In The N,5AQ1C,0
1400077834,The Curious Incident of the Dog in the N,5AQ4C,0
1400077834,The Curious Incident of the Dog in the N,5AQ3C,14
9780099572831,The Curious Incident of the Dog in the N,5AQ1C,1
9789626051481,The Development of European Civilisation,5BG1B,8
0553577123,The Diary of a Young Girl,5AQ1C,1
9780241387481,The Diary of a Young Girl,5AQ1F,38
0435121006,The Enchanted Island,5AQ6D,10
9780393872439,The Enjoyment of Music (14/E),5BA7E,23
9781665928663,The Field Guide,5AQ1D,3
0689859368,The Field Guide (Spiderwick Chronicles),5AQ6C,1
9781910002742,The Girl of Ink & Stars,5AQ6C,3
9780812979657,The God of Small Things,5AQ3E,2
9780812979657,The God of Small Things,5AQ3C,25
9781481419482,The Good Thieves,5AQ2F,16
9781481419499,The Good Thieves,5AQ1C,1
9780141023434,The Great Gatsby,5AQ7D,64
9781476740553,The Great Gatsby,5AQ6C,2
9780525435006,The Handmaid's Tale (TV Tie-in),5AQ7B,0
9781784874872,The Handmaid's Tale (Vintage Classics Mo,5AQ4C,2
9781784874872,The Handmaid's Tale (Vintage Classics Mo,5BQ7B,20
9789620704475,The Happy Prince and the Selfish Giant,5AQ5C,2
9789622961067,The HKDSE Vocabulary Vault Volume 1,5BP2B,2
9789622961081,The HKDSE Vocabulary Vault Volume 2,5BP2B,1
9789622961104,The HKDSE Vocabulary Vault: Your Key to,5BP2B,3
9780689876790,The Homework Machine,5AQ1D,2
0679734775,The House on Mango Street,5AQ2D,18
9780340978504,The Last Lecture,5AQ1D,1
0064471047,"The Lion, the Witch and the Wardrobe",5AQ2B,1
9780008663032,"The Lion, the Witch and the Wardrobe : B","	5AQ1D",8
0156012197,The Little Prince,5AQ1C,0
9780241560303,The Little Prince (80th anniversary ed.),5AQ4D,3
9781780330020,The Mammoth Book of New CSI: Forensic sc,5AQ7B,4
9780804189354,The Martian: Classroom Edition: A Novel,5AQ3E,11
1405801751,The Merchant of Venice,5AQ7F,94
9781107615397,The Merchant of Venice (Cambridge School,5AQ2F,2
9781107615397,The Merchant of Venice (Cambridge School,5BQ6B,10
9781903436813,The Merchant of Venice: Third Series,5AQ6E,164
9781903436813,The Merchant of Venice: Third Series,5AQ6F,0
9781400052998,The Metamorphosis,5AQ1E,0
9781400052998,The Metamorphosis,5AQ5B,40
9781471839320,The Move to Global War (Access to Histor,5BG2D,4
9780435124649,The New Windmill Book of Greek Myths,5AQ1C,1
9781107620698,The Official Cambridge Guide to IELTS,5BA7B,1
9781009672368,The Official Cambridge Guide to IELTS St,5BA7F,25
9789622960985,The Power of Persuasion Writing Argument,5BP2B,3
9780571225835,The Rattle Bag,5AQ5F,70
0375707972,The Reader,5AQ4C,6
9780753823293,The Reader,5AQ7E,69
0195125045,"The Rise of Modern China, 6E",5AQ5D,11
9789626051511,The rise of modern Europe Workbook (2022,5BG1B,1
9780307387899,The Road,5AQ5E,3
9780316225694,The Sasquatch Escape,5AQ1B,1
9789620704468,The Secret Garden CD-Rom edition,5AQ5C,1
9780141370217,The Sheep-Pig,5AQ4D,2
9780618706419,The Things They Carried,5AQ6D,135
9780553498462,The Uncommoners #1: The Crooked Sixpence,5AQ6D,1
9780142410110,The Witches,5AQ4D,6
9781846793455,The Wizard of Oz,5AQ5D,2
0141304707,The Wonderful Story of Henry Sugar and S,5AQ1E,2
9789620704499,The Wonderful Wizard of Oz (MP3 edition,5AQ5C,4
9789887097600,The Write Way Forward,5BP2B,1
9780194247573,The Wrong Trousers (Dominoes Level 1),5AQ5C,9
9781400304271,"The Young Traveler's Gift, 3/E",5AQ1C,1
9789881654014,Thematic Vocabulary (Basic-Intermediate),5BB7B,2
9789888800384,Theme 1 Modern Citizenship and Social De,5BI4C,10
9789888726134,Theme 1 New Focus in Citizenship and Soc,5BI1F,0
9789888726134,Theme 1 New Focus in Citizenship and Soc,5BI2B,24
9789888800391,Theme 2 Modern Citizenship and Social De,5BI4C,4
9789888726158,Theme 2 New Focus in Citizenship and Soc,5BI2B,23
9789888726158,Theme 2 New Focus in Citizenship and Soc,5BI2F,0
9789888800407,Theme 3 Modern Citizenship and Social De,5BI4C,2
9789888726837,Theme 3 New Focus in Citizenship and Soc,5BI1E,0
9789888726837,Theme 3 New Focus in Citizenship and Soc,5BI2B,53
9789888726837,Theme 3 New Focus in Citizenship and Soc,5BI2E,0
9789623048385,Theme-based Vocabulary 5 (With 2 CDs) (2,5BB7B,17
9789623048408,Theme-based Vocabulary 6 (With 2 CDs) (2,5BB7B,12
0385474547,Things Fall Apart,5AQ4E,163
9781108785822,Think 2/e L1 Workbook with Digital Pack,5AR2B,1
9781009151948,Think 2/e L2 Student's Book with Interac,5AR2B,3
9781009151955,Think 2/e L3 Student's Book with Interac,5AR2B,3
9781009151924,Think 2/e Starter Student's Book with In,5AR2B,1
9781406315592,This Morning I Met a Whale,5AQ1D,1
9781426323454,This or That 4: Even More Wacky Choices,5AQ2C,1
9780141372457,Tilly and the Time Machine,5AQ4D,1
9781784752637,To Kill A Mockingbird,5AQ7B,49
9781784752637,To Kill A Mockingbird,5BQ8B,20
9781350028579,Top Girls,5AQ3E,20
9789604781133,TOP READER: L5 A MIDSUMMER... DREAM (SB),5AQ2C,2
9789888625703,Tourism & Hospitality Studies Book 1 (Co,5BS1B,8
9789888625710,Tourism & Hospitality Studies Book 2 (Co,5BS1B,8
9789888625727,Tourism & Hospitality Studies Book 3 (Co,5BS1B,8
9789888625734,Tourism & Hospitality Studies Book 4 (Co,5BS1B,8
9789888859092,Tourism & Hospitality Studies Workbook 1,5BS1B,5
9789888859108,Tourism & Hospitality Studies Workbook 1,5BS1B,5
9789888859115,Tourism & Hospitality Studies Workbook 2,5BS1B,5
9789888859122,Tourism & Hospitality Studies Workbook 2,5BS1B,5
9780521685276,Tree or Three? Book and Audio CD Pack 2/,5BA6D,2
9789881912206,Tricky Economics (HKDSE),5BP6B,2
9789881959409,Tricky Mathematics HKDSE,5BP3E,1
9789881912299,Tricky Physics HKDSE,5AR2C,4
9780312369811,Tuck Everlasting,5AQ3F,29
0751527378,Tuesdays With Morrie,5AQ1C,0
9789624072808,Turbo BAFS : Cost Accounting (2/E),5BX6B,6
9789624072778,Turbo BAFS : Introduction to accounting,5BX6C,10
9789624073713,Turbo BAFS Elective Part 1 (3rd Edition),5BX6C,1
9789624072792,Turbo BAFS Elective Part A1 - Accounting,5BX6B,9
014130300X,Two Weeks with the Queen,5AQ3D,2
9789887016687,UNITED PRIME PHY EXAM EX: E&M 5E,5BL3B,9
9789887016670,UNITED PRIME PHY EXAM EX: FORCE 5E,5BP5B,0
9789887016670,UNITED PRIME PHY EXAM EX: FORCE 5E,5BL3B,10
9781471529702,Upstream Advanced C1 (SB) 3ED,5BB7D,2
1843255677,UPSTREAM INTERMEDIATE (SB+CD) EURO ED,5BB7D,7
1843255308,UPSTREAM UPPER-INTER (SB+CD) EURO ED,5BB7D,4
9780241493168,Viruses and Pandemics,5AQ1C,2
9789623729659,Visual Arts 1 (See In An Artisic Way: St,5BA10B,4
9789623729666,Visual Arts 2 (Music You Can See: Painti,5BA10B,1
9789623729673,Visual Arts 3 (Gem On Papers: Printmakin,5BA10B,3
9789623729680,Visual Arts 4 (Design For Success: Graph,5BA10B,3
9789623729697,Visual Arts 5 (Lets Look At Art: Art App,5BA10B,11
9789623729734,Visual Arts 6 Friendship in Form and in,5BA10B,1
9789623729734,Visual Arts 6 Friendship in Form and in,5BA10,1
9789623729741,Visual Arts 7 Knowing and Identifying Yo,5BA10B,2
9789623729758,Visual Arts 8 Break Away from Convention,5BA10B,2
9789623729772,Visual Arts Appreciation (1) Western Pai,5BA10B,12
9789623729826,Visual Arts Appreciation (2) Sculpture,5BA10B,11
9789882459519,Vol.1 P1&2 Oxford Adv. Exam Skills (4th,5BA1E,2
9789882459519,Vol.1 P1&2 Oxford Adv. Exam Skills (4th,103,150
9789882459519,Vol.1 P1&2 Oxford Adv. Exam Skills (4th,104,150
9789882459472,Vol.1 P1&2 Oxford Ess. Exam Skills (4th,5BA2D,2
9789882459472,Vol.1 P1&2 Oxford Ess. Exam Skills (4th,5BA3D,2
9789882459472,Vol.1 P1&2 Oxford Ess. Exam Skills (4th,101,150
9789882459472,Vol.1 P1&2 Oxford Ess. Exam Skills (4th,102,150
9789882459533,Vol.1 P3 Oxford Adv. Exam Skills (4th Ed,5BA1E,0
9789882459533,Vol.1 P3 Oxford Adv. Exam Skills (4th Ed,110,80
9789882459533,Vol.1 P3 Oxford Adv. Exam Skills (4th Ed,301,100
9789882459496,Vol.1 P3 Oxford Ess. Exam Skills (4th Ed,5BA3D,4
9789882459526,Vol.2 P1&2 Oxford Adv. Exam Skills (4th,5BA1E,2
9789882459526,Vol.2 P1&2 Oxford Adv. Exam Skills (4th,5BA1F,4
9789882459526,Vol.2 P1&2 Oxford Adv. Exam Skills (4th,5BA2F,6
9789882459526,Vol.2 P1&2 Oxford Adv. Exam Skills (4th,202,70
9789882459526,Vol.2 P1&2 Oxford Adv. Exam Skills (4th,303,90
9789882459465,Vol.2 P1&2 Oxford Ess. Exam Skills (4th,5BA3D,11
9789882459540,Vol.2 P3 Oxford Adv. Exam Skills (4th Ed,5BA1E,4
9789882459540,Vol.2 P3 Oxford Adv. Exam Skills (4th Ed,5BA5F,36
9789882459540,Vol.2 P3 Oxford Adv. Exam Skills (4th Ed,105,170
9789882459540,Vol.2 P3 Oxford Adv. Exam Skills (4th Ed,202,40
9789882459540,Vol.2 P3 Oxford Adv. Exam Skills (4th Ed,302,100
9789882459489,Vol.2 P3 Oxford Ess. Exam Skills (4th Ed,5BA3D,4
9789622038882,Vol.2 Score High in HKDSE Maths Mock Exa,5BF2C,3
9780330397834,Walk Two Moons (2/e),5AQ1B,1
9780008640712,War Horse,5AQ1D,1
0380754843,Wayside School Is Falling Down,5AQ3F,2
9789888845163,"WB 1A Aristo Junior Citizenship, Economi",5BI4D,28
9789888837250,WB 1A JS Sci. Mastering Concepts and Ski,5BM1B,1
9789888837250,WB 1A JS Sci. Mastering Concepts and Ski,5BM1D,30
9789888845170,"WB 1B Aristo Junior Citizenship, Economi",5BI4D,8
9789888837267,WB 1B JS Sci. Mastering Concepts and Ski,5BM1B,10
9789888888412,"WB 2A Aristo Junior Citizenship, Economi",5BI4D,1
9789888888412,"WB 2A Aristo Junior Citizenship, Economi",5BI3B,40
9789888837274,WB 2A JS Sci. Mastering Concepts and Ski,5BM1B,3
9789888888429,"WB 2B Aristo Junior Citizenship, Economi",5BI4D,0
9789888888429,"WB 2B Aristo Junior Citizenship, Economi",5BI3B,40
9789888837281,WB 2B JS Sci. Mastering Concepts and Ski,5BM1B,10
9789888888436,"WB 3A Aristo Junior Citizenship, Economi",5BI4D,1
9789888837298,WB 3A JS Sci. Mastering Concepts and Ski,5BM1B,1
9789888888443,"WB 3B Aristo Junior Citizenship, Economi",5BI4D,8
9789888837304,WB 3B JS Sci. Mastering Concepts and Ski,5BM1B,6
9789888888450,"WB 3C Aristo Junior Citizenship, Economi",5BI4D,4
9789888837311,WB 3C JS Sci. Mastering Concepts and Ski,5BM1B,6
9789888804122,"WB1 Modern Citizenship, Economics and So",5BI4C,9
9789888894215,"WB2 Modern Citizenship, Economics and So",5BI4C,2
9789888894277,"WB3 Modern Citizenship, Economics and So",5BI4C,21
9780763623197,What Do Fish Have to Do With Anything? :,5AQ6C,13
9780062942586,What I Wish I Knew When I Was 20 (10th A,5AQ1B,3
9781848549562,What If?: Serious Scientific Answers toA,5AQ5E,2
9789881676535,When I Fall in Love with English 2 Readi,5BP2B,3
9780241991633,When we were Birds,5BQ8B,20
9780552565974,Wonder,5AQ2B,0
9780141378244,Wonder (MTI),5AQ1B,3
9780553509977,Wonder (US EXP),5AQ1D,4
9780008227685,"World Religions: Judaism, Christianity a",5AQ1D,0
9789881973092,Write it Right,5BP2B,2
9789622960831,Write On : A Step by Step Guide to Writi,5BP2B,1
9789888499397,Writing and Grammar S2,5AR1D,8
9789888499403,Writing and Grammar S3,5AR1D,2
9628654136,Writing Compositions,5BP2C,2
9789881582997,Writing for Distinction HKDSE Edition,5BP2B,1
9780241736388,Wuthering Heights,5AQ1F,26
9781107550063,Yellow A House for Snail,5AR2B,1
9789888796311,一上(1.1&1.2) 明報公民、經濟與社會：單元 1.1 & 單元 1.2,5BJ6C,2
9789888796328,一下(1.3&1.4) 明報公民、經濟與社會：單元 1.3 & 單元 1.4,5BJ6C,2
9789620449994,一件有益的小物（普通版）,5AR5E,7
9789888392926,一米四八（2版）,5AR7B,7
9789888796335,二上(2.1&2.2) 明報公民、經濟與社會：單元 2.1 & 單元 2.2,5BJ6C,2
9789888796342,二下(2.3&2.4) 明報公民、經濟與社會：單元 2.3 & 單元 2.4,5BJ6C,6
9789626093290,人類的需要：古與今 習作簿（2022年版）,5BG3C,3
9789887606208,十二範文應試精研,5AR5B,5
9789888796359,三上(3.1&3.2) 明報公民、經濟與社會：單元 3.1 & 單元 3.2,5BJ6C,2
962253113X,三字經(1)(小學三上),5AR1D,2
9622311997,三國演義(圖文普及本),5AR6F,0
9622311997,三國演義(圖文普及本),5AR4D,2
9789620449741,也斯的香港（增訂版）,5AR5B,3
9789570848359,于丹《莊子》心得（二版）,5AR6F,8
9789570847833,于丹《論語》心得（二版）,5AR5B,0
9789570847833,于丹《論語》心得（二版）,5AR6E,70
9789861785394,大亨小傳（經典新裝版）,5AQ7B,80
9789863210870,大家的日本語（初級Ⅰ）改訂版,5AR1D,0
9789863210870,大家的日本語（初級Ⅰ）改訂版,"	5AR1D",4
9789863211068,大家的日本語（初級Ⅰ）改訂版－文法解說．參考詞彙．課文中譯,5AR1D,4
9789863211204,大家的日本語（初級Ⅰ．Ⅱ）改訂版－標準問題集,5AR1D,1
9789863210887,大家的日本語（初級Ⅱ）改訂版,"	5AR1D",3
9789863211709,大家的日本語（初級Ⅱ）改訂版（聽解###）,5AR1D,2
9789863210948,大家的日本語（初級Ⅱ）改訂版－文法解說．參考詞彙．課文中譯,5AR1D,2
9789863211693,大家的日本語（初級Ｉ）（改訂版）（聽解###）（附MP3 CD一片）,5AR1D,2
9789863210979,大家的日本語（進階Ⅰ）改訂版,5AR1D,1
9789863210979,大家的日本語（進階Ⅰ）改訂版,"	5AR1D",3
9789863211167,大家的日本語（進階Ⅰ）改訂版－文法解說．參考詞彙．課文中譯,5AR1D,3
9789863211754,大家的日本語（進階Ⅱ）（改訂版）（聽解###）（附MP3 CD一片）,5AR1D,3
9789863210986,大家的日本語（進階Ⅱ）改訂版,5AR1D,2
9789863211761,大家的日本語（進階Ｉ）（改訂版）（聽解###）（附MP3 CD一片）,5AR1D,4
9789888687947,大廈（衛斯理小說典藏版17),5AR5C,25
9789620718533,小王子,5AR4C,0
9789867897015,小王子,5AR7B,41
9789620446894,小王子（第二版）,5AR6C,5
9789620446894,小王子（第二版）,5AR7C,5
019596747X,小板凳,5AR6C,0
9789864799305,小說課之王－－折磨讀者的祕密──華語首席故事教練許榮哲代表作，精確剖析小說創作之,5AR4C,4
9789882314658,中一 課室初中中文科能力導向分類練習(2021年版),5AR1B,4
9789882316416,中一 課室初中作文(命題寫作+實用寫作),5AR1C,1
9789882314443,中一 課室初中語基及閱讀訓練(2021年修訂版),5AR1B,2
9789882314665,中二 課室初中中文科能力導向分類練習(2021年版),5AR1B,2
9789882316423,中二 課室初中作文(命題寫作+實用寫作),5AR1C,2
9789882314450,中二 課室初中語基及閱讀訓練(2021年修訂版),5AR1B,3
9789882316430,中三 課室初中作文(命題寫作+實用寫作),5AR1C,6
9789626094983,中文王 5**看這本就夠了 2025,5AR3C,1
9789626095997,中文王 5**看這本就夠了 2026,5BP7E,0
9789626096154,中史王 5**看這本就夠了 2026,5BP7E,0
9789626096154,中史王 5**看這本就夠了 2026,5BP6C,4
9789882059412,中國文化知識360（上冊）,5AR5B,2
9789620445354,中國文化對談錄（插圖本）（第二版）,5AR4C,1
9789620755408,中國哲理寓言大全,5AR4C,1
9789887489429,中國語文 1000,5BP1D,6
9789881947000,中國語文一分鐘 文言文 (DSE),5BP7A,1
9789881947048,中國語文一分鐘---語文知識 (DSE),5BP7A,4
9789881912282,中國語文常犯錯誤,5BP7A,3
9789888724239,中國語文摘星全攻略備戰大全（第四版）,5AR3D,3
9789620436338,中國歷代政治得失（第二版）,5AR4C,6
9789626092866,中國歷史 歷史資料題基礎訓練 中二級（2021年版）,5BN1D,9
9789882368507,中國歷史：資料及論述題‧必修乙部（第四版）,5AR3F,3
9789882368507,中國歷史：資料及論述題‧必修乙部（第四版）,5BP1A,4
9789882368491,中國歷史：資料及論述題‧必修甲部（第四版）,5AR3F,1
9789882368491,中國歷史：資料及論述題‧必修甲部（第四版）,5BP1A,4
962413149X,中國歷史故事 (第一冊),5AR6B,2
9624131503,中國歷史故事 (第二冊),5AR6B,4
9624131511,中國歷史故事 (第三冊),5AR6B,2
9789882085602,中國歷史新視點必修 (1)(2009年第一版),5BN1B,4
9789882085619,中國歷史新視點必修 (2)(2009年第一版),5BN1B,4
9789882085626,中國歷史新視點必修 (3)(2009年第一版),5BN1B,3
9789882085633,中國歷史新視點必修 (4)(2009年第一版),5BN1B,3
9789882085657,中國歷史新視點必修 (6)(2009年第一版),5BN1B,2
9789882085695,中國歷史新視點選修 (4),5BN1B,4
9789888366316,中華新字典（第7版）,5AR2E,2
9789888463701,中華新字典（第7版）（縮印本）,5AR2E,4
9789887691273,中華經典的智慧,5AR4C,4
9789887748410,中學中國語文5**作文妙用成語警句（第二版）,5AR4E,3
9789887748410,中學中國語文5**作文妙用成語警句（第二版）,5BP1B,2
9789887748410,中學中國語文5**作文妙用成語警句（第二版）,5BQ4D,105
9789887431695,中學中國語文作文應試49招（第六版）,5BP1D,15
9789887431695,中學中國語文作文應試49招（第六版）,5BH2D,0
9789888571765,中學生文言經典選讀：古文觀止,5AR4C,2
9789888572083,中學生文言經典選讀：論語,5AR4D,4
9789620445538,中學生文學精讀．小思,5AR4E,0
9789620442490,中學生文學精讀．劉以鬯,5AR4E,5
9789627452218,"中學音樂 1 (07,NE)",5BA8C,2
9789627452225,"中學音樂 2 (07,NE)",5BA8C,3
9789627452232,"中學音樂 3 (07,NE)",5BA8C,9
9789627452454,中學音樂1 (第二版 2013),5BA8D,11
9789627452454,中學音樂1 (第二版 2013),5BA8F,38
9789627452461,中學音樂2 (第二版 2013),5BA8D,1
9789627452478,中學音樂3 (第二版 2013),5BA8D,4
9789882440494,中學數學新思維 1A (傳統釘裝)(淨書) (第二版_2020),5BC7F,2
9789882440500,中學數學新思維 1B (傳統釘裝)(淨書) (第二版_2020),5BC7F,3
9789882444140,中學數學新思維(第二版) 數學暑期作業 (中二升中三) (2022),5BC3C,2
9789882443556,中學數學新思維(第二版)數學暑期作業(中一升中二)(2021),5BC3C,2
9789882442771,中學數學新思維傳統釘裝1A (套裝) (第二版_2020),5BC6B,4
9789882442788,中學數學新思維傳統釘裝1B (套裝) (第二版_2020),5BC6B,4
9789881232700,中學數學精研題集4A,5BP3D,3
9789881232816,中學數學精研題集4B,5BP3D,2
9789881232823,中學數學精研題集5A,5BP3D,2
9789881232830,中學數學精研題集5B,5BP3D,2
9789881232847,中學數學精研題集6,5BP3D,2
9789888450503,互動地理 地圖閱讀,5BT4B,4
9789888706396,互動地理 核心單元 第 1 冊明智地運用城市空間 (2022年第二版),5BT8C,70
9789888706402,互動地理 核心單元 第 2 冊與自然災害共處 (2022年第二版),5BT4B,3
9789888706402,互動地理 核心單元 第 2 冊與自然災害共處 (2022年第二版),5BT8D,85
9789888706518,互動地理 核心單元 第 2 冊與自然災害共處 習作簿 (2022年第二版),5BT4B,1
9789888706518,互動地理 核心單元 第 2 冊與自然災害共處 習作簿 (2022年第二版),5BT8D,85
9789888706419,互動地理 核心單元 第 3 冊糧食問題 (2022年第二版),5BT4B,1
9789888706419,互動地理 核心單元 第 3 冊糧食問題 (2022年第二版),5BT7C,60
9789888706525,互動地理 核心單元 第 3 冊糧食問題 習作簿 (2022年第二版),5BT4B,4
9789888706525,互動地理 核心單元 第 3 冊糧食問題 習作簿 (2022年第二版),5BT7C,60
9789888706426,互動地理 核心單元 第 4 冊水的煩惱 (2022年第二版),5BT4B,1
9789888706532,互動地理 核心單元 第 4 冊水的煩惱 習作簿 (2022年第二版),5BT4B,1
9789888706433,互動地理 核心單元 第 5 冊製造業的全球轉移 (2022年第二版),5BT4B,1
9789888706433,互動地理 核心單元 第 5 冊製造業的全球轉移 (2022年第二版),5BT7E,60
9789888706549,互動地理 核心單元 第 5 冊製造業的全球轉移 習作簿 (2022年第二版),5BT8B,10
